,Category,Current Channel,Current Video,Current Views,Next Channel,Count
109,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,CBC News: The National,1
110,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,Skip and Shannon: UNDISPUTED,1
111,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,Levy Economics Institute,1
112,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,Rolling Stone,1
113,Politician,RonPaulLibertyReport,Are You Ready For Your...Immunity Passport?,21622,NBC News,1
114,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,Andrew Yang,2
115,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,Patriot Act,1
116,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,Commonwealth Club,1
117,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,UChicago Institute of Politics,1
118,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,The Zach and Matt Show,1
119,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,CBC News: The National,1
120,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,NPR,1
121,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,ABC News,1
122,Politician,Andrew Yang,Andrew Yang's Powerpoint Presentation,176574,Fox News,1
123,Politician,Andrew Yang,Andrew Yang on MSNBC's The Beat with Ari Melber (Full Interview),77225,Andrew Yang,4
124,Politician,Andrew Yang,Andrew Yang on MSNBC's The Beat with Ari Melber (Full Interview),77225,Iowa Press,1
125,Politician,Andrew Yang,Andrew Yang on MSNBC's The Beat with Ari Melber (Full Interview),77225,Commonwealth Club,1
126,Politician,Andrew Yang,Andrew Yang on MSNBC's The Beat with Ari Melber (Full Interview),77225,The Zach and Matt Show,1
127,Politician,Andrew Yang,Andrew Yang on MSNBC's The Beat with Ari Melber (Full Interview),77225,Patriot Act,1
128,Politician,Andrew Yang,Andrew Yang on MSNBC's The Beat with Ari Melber (Full Interview),77225,CBC News: The National,1
129,Politician,Andrew Yang,Andrew Yang on MSNBC's The Beat with Ari Melber (Full Interview),77225,MSNBC,1
130,Politician,Andrew Yang,Andrew Yang speaks at the CofC Bully Pulpit Series,111863,Andrew Yang,3
