,Category,Current Channel,Current Video,Current Views,Next Channel,Count,CHANNEL_TITLE,TAGS
18392,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,Alexandria Ocasio-Cortez,3.0,Alexandria Ocasio-Cortez,Politician
18393,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,REMEZCLA,1.0,,Others
18394,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,CBC News: The National,1.0,,Others
18395,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,Commonwealth Club,1.0,,Others
18396,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,eldiarioes,1.0,,Others
18397,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18398,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,Yahoo,1.0,,Others
18399,Politician,Alexandria Ocasio-Cortez,"""What She's Fighting For"" | Alexandria Ocasio-Cortez",20973.0,CBS News,1.0,CBS News,TV
18400,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18401,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,CBC News: The National,1.0,,Others
18402,,,,,,,,Others
18403,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,Levy Economics Institute,1.0,,Others
18404,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,Commonwealth Club,1.0,,Others
18405,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18406,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18407,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,Liberty University,1.0,,Others
18408,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,NBC News,1.0,NBC News,Mainstream News
18409,Politician,RonPaulLibertyReport,'Saigon Moment'? Afghanistan Deal Means Rapid US Withdrawal,10899.0,The Aspen Institute,1.0,,Others
18410,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18411,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,CBC News: The National,1.0,,Others
18412,,,,,,,,Others
18413,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,Levy Economics Institute,1.0,,Others
18414,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,Commonwealth Club,1.0,,Others
18415,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18416,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,HooverInstitution,2.0,HooverInstitution,Libertarian
18417,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,Fox News,1.0,Fox News,PartisanRight
18418,Politician,RonPaulLibertyReport,"Mandatory Masks, Contact Tracing, Social Distancing - Tyrants Desperately Clinging To Power",22517.0,Yahoo Finance,1.0,,Others
18419,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18420,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,CBC News: The National,1.0,,Others
18421,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,Levy Economics Institute,1.0,,Others
18422,,,,,,,,Others
18423,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,Commonwealth Club,1.0,,Others
18424,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,HooverInstitution,2.0,HooverInstitution,Libertarian
18425,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,The Aspen Institute,1.0,,Others
18426,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,Fox News,1.0,Fox News,Mainstream News
18427,Politician,RonPaulLibertyReport,The Fed Creates Crisis: Black Swan Events (Like Coronavirus) Light The Fuse,21289.0,Moyers & Company,1.0,,Others
18428,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18429,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,Levy Economics Institute,1.0,,Others
18430,,,,,,,,Others
18431,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,Commonwealth Club,1.0,,Others
18432,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,CNN,1.0,CNN,TV
18433,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,Moyers & Company,1.0,,Others
18434,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,Fox News,1.0,Fox News,Mainstream News
18435,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18436,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,CBC News: The National,1.0,,Others
18437,Politician,RonPaulLibertyReport,"17 Years After 'Liberation,' Iraq Again Designated US 'Enemy'",13020.0,The Aspen Institute,1.0,,Others
18438,Politician,Andrew Yang,I Just Voted,26925.0,Andrew Yang,3.0,,Others
18439,Politician,Andrew Yang,I Just Voted,26925.0,CBC News: The National,1.0,,Others
18440,Politician,Andrew Yang,I Just Voted,26925.0,Commonwealth Club,1.0,,Others
18441,Politician,Andrew Yang,I Just Voted,26925.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18442,Politician,Andrew Yang,I Just Voted,26925.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18443,Politician,Andrew Yang,I Just Voted,26925.0,Yang Speaks,1.0,,Others
18444,Politician,Andrew Yang,I Just Voted,26925.0,CNN,1.0,CNN,TV
18445,Politician,Andrew Yang,I Just Voted,26925.0,Late Night with Seth Meyers,1.0,Late Night with Seth Meyers,PartisanLeft
18446,Politician,RonPaulLibertyReport,No Quid Pro Quo? Trump Cancels Palestine Security Funding,12915.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18447,Politician,RonPaulLibertyReport,No Quid Pro Quo? Trump Cancels Palestine Security Funding,12915.0,CBC News: The National,1.0,,Others
18448,Politician,RonPaulLibertyReport,No Quid Pro Quo? Trump Cancels Palestine Security Funding,12915.0,Commonwealth Club,1.0,,Others
18449,Politician,RonPaulLibertyReport,No Quid Pro Quo? Trump Cancels Palestine Security Funding,12915.0,Levy Economics Institute,1.0,,Others
18450,,,,,,,,Others
18451,Politician,RonPaulLibertyReport,No Quid Pro Quo? Trump Cancels Palestine Security Funding,12915.0,HooverInstitution,2.0,HooverInstitution,Libertarian
18452,Politician,RonPaulLibertyReport,No Quid Pro Quo? Trump Cancels Palestine Security Funding,12915.0,Fox News,2.0,Fox News,PartisanRight
18453,Politician,RonPaulLibertyReport,No Quid Pro Quo? Trump Cancels Palestine Security Funding,12915.0,vpro documentary,1.0,,Others
18454,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,Andrew Yang,1.0,,Others
18455,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,WMUR-TV,1.0,,Others
18456,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,Commonwealth Club,1.0,,Others
18457,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,CBC News: The National,1.0,,Others
18458,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,DMRegister,1.0,,Others
18459,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,Levy Economics Institute,1.0,,Others
18460,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18461,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,NPR,1.0,NPR,Educational
18462,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,Governor Andrew M. Cuomo,1.0,,Others
18463,Politician,Andrew Yang,Andrew Yang at the Monetery Tech Summit in Iowa (Full Discussion),78497.0,The Aspen Institute,1.0,,Others
18464,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,Andrew Yang,3.0,,Others
18465,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,WMUR-TV,1.0,,Others
18466,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,CBC News: The National,1.0,,Others
18467,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,Commonwealth Club,1.0,,Others
18468,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18469,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,Yang Speaks,1.0,,Others
18470,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,Patriot Act,1.0,Patriot Act,PartisanLeft
18471,Politician,Andrew Yang,What Would You Do With the Freedom Dividend? | Andrew Yang for President,23536.0,PBS NewsHour,1.0,PBS NewsHour,StateFunded
18472,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,Alexandria Ocasio-Cortez,3.0,Alexandria Ocasio-Cortez,PartisanLeft
18473,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,Commonwealth Club,1.0,,Others
18474,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,CBC News: The National,1.0,,Others
18475,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,Yahoo,1.0,,Others
18476,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,HOT 97,1.0,,Others
18477,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,REMEZCLA,1.0,,Others
18478,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,Y Combinator,1.0,,Others
18479,Politician,Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez featured on NowThis,15457.0,Fox News,1.0,Fox News,Mainstream News
18480,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,Andrew Yang,1.0,,Others
18481,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,NBC New York,2.0,,Others
18482,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,CBC News: The National,1.0,,Others
18483,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,NPR,1.0,NPR,Educational
18484,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,TheEllenShow,1.0,,Others
18485,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,Commonwealth Club,1.0,,Others
18486,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,The Late Show with Stephen Colbert,1.0,The Late Show with Stephen Colbert,PartisanLeft
18487,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,CBS News,1.0,CBS News,TV
18488,Politician,Andrew Yang,Andrew Yang Trends Worldwide During Debate (Full Interview),160779.0,Fox News,1.0,Fox News,Mainstream News
18489,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18490,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,CBC News: The National,1.0,,Others
18491,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,Commonwealth Club,1.0,,Others
18492,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,SBS News,1.0,,Others
18493,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18494,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,Fox News,2.0,Fox News,TV
18495,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,ReasonTV,1.0,ReasonTV,Libertarian
18496,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18497,Politician,RonPaulLibertyReport,Weekly Update --- One Good Thing about the Lockdown,10509.0,Late Night with Seth Meyers,1.0,Late Night with Seth Meyers,PartisanLeft
18498,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,Andrew Yang,3.0,,Others
18499,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,CBC News: The National,1.0,,Others
18500,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,TheEllenShow,1.0,,Others
18501,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,Commonwealth Club,1.0,,Others
18502,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18503,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,Yang Speaks,1.0,,Others
18504,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,Patriot Act,1.0,Patriot Act,SocialJustice
18505,Politician,Andrew Yang,The Power We Hold | Andrew Yang for President,55811.0,NowThis News,1.0,NowThis News,SocialJustice
18506,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18507,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,CBC News: The National,1.0,,Others
18508,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,Commonwealth Club,1.0,,Others
18509,,,,,,,,Others
18510,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18511,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,CNN,1.0,CNN,Mainstream News
18512,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,vpro documentary,1.0,,Others
18513,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,Governor Andrew M. Cuomo,1.0,,Others
18514,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,Patriot Act,1.0,Patriot Act,SocialJustice
18515,Politician,RonPaulLibertyReport,Iraq 'Pull-Out' Letter: Mistake...Or More Deception?,21108.0,Moyers & Company,1.0,,Others
18516,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,Andrew Yang,1.0,,Others
18517,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,NPR,1.0,NPR,Educational
18518,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,CBC News: The National,1.0,,Others
18519,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,WMUR-TV,1.0,,Others
18520,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,PowerfulJRE,1.0,PowerfulJRE,Conspiracy
18521,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,Carnegie Council for Ethics in International Affairs,1.0,,Others
18522,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,Commonwealth Club,1.0,,Others
18523,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,Governor Andrew M. Cuomo,1.0,,Others
18524,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,NBC New York,1.0,,Others
18525,Politician,Andrew Yang,Andrew Yang Makes the Case for Universal Basic Income on Joe Rogan,129037.0,Kurzgesagt – In a Nutshell,1.0,,Others
18526,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,GOP War Room,1.0,GOP War Room,Politician
18527,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,Fox News,2.0,Fox News,TV
18528,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,Bloomberg Politics,1.0,,Others
18529,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,CBC News: The National,1.0,,Others
18530,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,Commonwealth Club,1.0,,Others
18531,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,abcqanda,1.0,,Others
18532,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,Katie Couric,1.0,,Others
18533,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,George Carlin Official YouTube Channel,1.0,,Others
18534,Politician,GOP War Room,"Abrams: Illegal Immigrants ""Are Now No Longer Able To Elect Anyone Who Represents Them""",17271.0,LaughPlanet,1.0,,Others
18535,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,Andrew Yang,1.0,,Others
18536,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,NPR,1.0,NPR,Educational
18537,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,CBC News: The National,1.0,,Others
18538,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,NBC New York,1.0,,Others
18539,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,The Zach and Matt Show,1.0,,Others
18540,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,Commonwealth Club,1.0,,Others
18541,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18542,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,CBS News,1.0,CBS News,Mainstream News
18543,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,Governor Andrew M. Cuomo,1.0,,Others
18544,Politician,Andrew Yang,"Andrew Yang - ""It's Time for Facebook to Grow Up""",115935.0,Patriot Act,1.0,Patriot Act,PartisanLeft
18545,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18546,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,CBC News: The National,1.0,,Others
18547,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,Commonwealth Club,1.0,,Others
18548,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,HooverInstitution,2.0,HooverInstitution,Libertarian
18549,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,CNN,1.0,CNN,Mainstream News
18550,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,CBS News,1.0,CBS News,TV
18551,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,Fox News,1.0,Fox News,PartisanRight
18552,Politician,RonPaulLibertyReport,"Trump's ""Greatest Trade Deal Ever""? -- Or A Pause Before Conflict With China?",10560.0,NBC News,1.0,NBC News,Mainstream News
18553,,,,,,,,Others
18554,Politician,Andrew Yang,Growing Up Yang - Bullied in School,13353.0,Andrew Yang,5.0,,Others
18555,Politician,Andrew Yang,Growing Up Yang - Bullied in School,13353.0,CBC News: The National,1.0,,Others
18556,Politician,Andrew Yang,Growing Up Yang - Bullied in School,13353.0,Commonwealth Club,1.0,,Others
18557,Politician,Andrew Yang,Growing Up Yang - Bullied in School,13353.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18558,Politician,Andrew Yang,Growing Up Yang - Bullied in School,13353.0,Patriot Act,1.0,Patriot Act,SocialJustice
18559,Politician,Andrew Yang,Growing Up Yang - Bullied in School,13353.0,Governor Andrew M. Cuomo,1.0,,Others
18560,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18561,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,HooverInstitution,2.0,HooverInstitution,Libertarian
18562,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,CBC News: The National,1.0,,Others
18563,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,Levy Economics Institute,1.0,,Others
18564,,,,,,,,Others
18565,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,Commonwealth Club,1.0,,Others
18566,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,NBC News,1.0,NBC News,TV
18567,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,Patriot Act,1.0,Patriot Act,SocialJustice
18568,Politician,RonPaulLibertyReport,$2 Trillion In Debt In 2 Months!...Is It All About The Stock Market?,13928.0,CBS News,1.0,CBS News,Mainstream News
18569,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18570,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,Commonwealth Club,1.0,,Others
18571,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,CBC News: The National,1.0,,Others
18572,,,,,,,,Others
18573,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,Levy Economics Institute,1.0,,Others
18574,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18575,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,Patriot Act,1.0,Patriot Act,PartisanLeft
18576,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,Yahoo,1.0,,Others
18577,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,Fox News,1.0,Fox News,Mainstream News
18578,Politician,RonPaulLibertyReport,The Lying Media And The Folly Of Lockdown - With David Stockman,41450.0,NBC News,1.0,NBC News,PartisanLeft
18579,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,Andrew Yang,3.0,,Others
18580,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,YouTube,1.0,,Others
18581,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,CBC News: The National,1.0,,Others
18582,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,Commonwealth Club,1.0,,Others
18583,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,NBC New York,1.0,,Others
18584,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,Patriot Act,1.0,Patriot Act,PartisanLeft
18585,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,The Tonight Show Starring Jimmy Fallon,1.0,,Others
18586,Politician,Andrew Yang,Trickle Up by Chef Zoot | An Andrew Yang for President Song,67654.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18587,Politician,Andrew Yang,Meet Cassandra!,35359.0,Andrew Yang,4.0,,Others
18588,Politician,Andrew Yang,Meet Cassandra!,35359.0,NBC New York,1.0,,Others
18589,Politician,Andrew Yang,Meet Cassandra!,35359.0,CBC News: The National,1.0,,Others
18590,Politician,Andrew Yang,Meet Cassandra!,35359.0,Commonwealth Club,1.0,,Others
18591,Politician,Andrew Yang,Meet Cassandra!,35359.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18592,Politician,Andrew Yang,Meet Cassandra!,35359.0,john biglow,1.0,,Others
18593,Politician,Andrew Yang,Meet Cassandra!,35359.0,Governor Andrew M. Cuomo,1.0,,Others
18594,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,GOP War Room,1.0,GOP War Room,Politician
