,Category,Current Channel,Current Video,Current Views,Next Channel,Count
135,Provocateur,Vaush,"No, Seriously. Defund the Police",60001,Rolling Stone,2
136,Provocateur,Vaush,"No, Seriously. Defund the Police",60001,Jack Saint,1
137,Provocateur,Vaush,"No, Seriously. Defund the Police",60001,Rekieta Law,1
138,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,MillionDollarExtreme2,1
139,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,PowerfulJRE,1
140,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,Warner Records,1
141,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,Computerphile,1
142,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,The New York Times,1
143,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,NOWNESS,1
144,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,Film at Lincoln Center,1
145,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,ZeRo,1
146,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,HealthyGamerGG,1
147,Provocateur,MillionDollarExtreme2,Southland Extreme Interviews,8771,Comedy Central,1
148,Provocateur,Tariq Radio,Tariq Nasheed: DMX vs. Iyanla (Throwback Clip from 2013),38573,Tariq Radio,1
149,Provocateur,Tariq Radio,Tariq Nasheed: DMX vs. Iyanla (Throwback Clip from 2013),38573,OWN,4
150,Provocateur,Tariq Radio,Tariq Nasheed: DMX vs. Iyanla (Throwback Clip from 2013),38573,djvlad,1
151,Provocateur,Tariq Radio,Tariq Nasheed: DMX vs. Iyanla (Throwback Clip from 2013),38573,ESPN,1
152,Provocateur,Tariq Radio,Tariq Nasheed: DMX vs. Iyanla (Throwback Clip from 2013),38573,Wild 'N Out,1
153,Provocateur,Tariq Radio,Tariq Nasheed: DMX vs. Iyanla (Throwback Clip from 2013),38573,HOT 97,1
154,Provocateur,Tariq Radio,Tariq Nasheed: DMX vs. Iyanla (Throwback Clip from 2013),38573,Breakfast Club Power 105.1 FM,1
155,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,Carpe Donktum,1
156,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,HOT 97,1
157,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,CBC Comedy,1
158,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,Netflix Is A Joke,1
159,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,The Damage Report,1
160,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,JoeRyanCivilWar,1
161,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,The Howard Stern Show,1
162,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,Fox News,1
163,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,The Hill,1
164,Provocateur,Carpe Donktum,Greta Reacts to FartGate,32704,The Late Show with Stephen Colbert,1
165,Provocateur,Dinesh D'Souza,D'Souza & Stuckey: The media's most egregious offenses of the week,46880,Dinesh D'Souza,1
166,Provocateur,Dinesh D'Souza,D'Souza & Stuckey: The media's most egregious offenses of the week,46880,Liberty University,3
167,Provocateur,Dinesh D'Souza,D'Souza & Stuckey: The media's most egregious offenses of the week,46880,Fox News,2
168,Provocateur,Dinesh D'Souza,D'Souza & Stuckey: The media's most egregious offenses of the week,46880,LiveSigning,1
169,Provocateur,Dinesh D'Souza,D'Souza & Stuckey: The media's most egregious offenses of the week,46880,Lewis Howes,1
170,Provocateur,Dinesh D'Souza,D'Souza & Stuckey: The media's most egregious offenses of the week,46880,HooverInstitution,1
171,Provocateur,Dinesh D'Souza,D'Souza & Stuckey: The media's most egregious offenses of the week,46880,Studio 10,1
172,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,Tariq Radio,1
173,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,Brown University,1
174,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,Chicago Humanities Festival,1
175,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,Breakfast Club Power 105.1 FM,3
176,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,The New School,1
177,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,HooverInstitution,1
178,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,HOT 97,1
179,Provocateur,Tariq Radio,Tariq Nasheed: Battle Of The Buck Dancers,100323,Netflix Is A Joke,1
180,Provocateur,Vaush,Does Destiny Want to Kill All Indigenous People? Debating Destiny & Remthebathboi,80977,Vaush,1
181,Provocateur,Vaush,Does Destiny Want to Kill All Indigenous People? Debating Destiny & Remthebathboi,80977,Philosophy Tube,1
182,Provocateur,Vaush,Does Destiny Want to Kill All Indigenous People? Debating Destiny & Remthebathboi,80977,The New School,1
183,Provocateur,Vaush,Does Destiny Want to Kill All Indigenous People? Debating Destiny & Remthebathboi,80977,PowerfulJRE,1
184,Provocateur,Vaush,Does Destiny Want to Kill All Indigenous People? Debating Destiny & Remthebathboi,80977,Destiny,3
185,Provocateur,Vaush,Does Destiny Want to Kill All Indigenous People? Debating Destiny & Remthebathboi,80977,Rekieta Law,1
