,Category,Current Channel,Current Video,Current Views,Next Channel,Count
219,StateFunded,BBC Newsnight,Coronavirus: Care homes struggle as deaths rise - BBC Newsnight,11994,ITV News,2
220,StateFunded,BBC Newsnight,Coronavirus: Care homes struggle as deaths rise - BBC Newsnight,11994,Which?,1
221,StateFunded,BBC Newsnight,Coronavirus: Care homes struggle as deaths rise - BBC Newsnight,11994,Fox News,1
222,StateFunded,BBC Newsnight,Coronavirus: Care homes struggle as deaths rise - BBC Newsnight,11994,WXYZ-TV Detroit | Channel 7,1
223,StateFunded,BBC Trending,Do vegans have a beef with meat eaters?,4650,BBC Trending,2
224,StateFunded,BBC Trending,Do vegans have a beef with meat eaters?,4650,BBC Studios,1
225,StateFunded,BBC Trending,Do vegans have a beef with meat eaters?,4650,AwakenWithJP,5
226,StateFunded,BBC Trending,Do vegans have a beef with meat eaters?,4650,PETA (People for the Ethical Treatment of Animals),2
227,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,BBC Newsnight,1
228,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,NBC News,1
229,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,CNN,1
230,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,BBC News,1
231,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,Channel 4 News,1
232,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,The Telegraph,1
233,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,Netflix Is A Joke,1
234,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,Washington Post,1
235,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,NowThis News,1
236,StateFunded,BBC Newsnight,George Floyd protests: What does this mean for America? - BBC Newsnight,20475,Global News,1
237,StateFunded,BBC Ideas,Six tips on how to get on with your ex (when you have to) | BBC Ideas,3438,BBC Ideas,6
238,StateFunded,BBC Ideas,Six tips on how to get on with your ex (when you have to) | BBC Ideas,3438,TEDx Talks,1
239,StateFunded,BBC Ideas,Six tips on how to get on with your ex (when you have to) | BBC Ideas,3438,CNBC,1
